Time mass_flow_rate velocity
0.0007450077279752705 2.5355653059946524 64621.444131401884
0.000747387944358578 2.5351673517757094 64611.30186598065
0.0007497681607418856 2.5342719547830876 64588.481768782854
0.0007521483771251932 2.5330780921262592 64558.05497251915
0.0007545285935085007 2.531486275250488 64517.48591083423
0.0007569088098918083 2.5293970156010377 64464.23901737275
0.0007592890262751159 2.526909801732644 64400.84985849001
0.0007616692426584235 2.524024633645308 64327.31843418604
0.0007640494590417311 2.5207415113390295 64243.64474446086
0.0007664296754250386 2.516960946259072 64147.29322295912
0.0007688098918083462 2.5127824269601717 64040.79943603616
0.0007711901081916538 2.5082059534423284 63924.163383691935
0.0007735703245749613 2.5032315257055417 63797.38506592649
0.0007759505409582688 2.4977596551950776 63657.92891638452
0.0007783307573415765 2.491989319020405 63510.86606777659
0.000780710973724884 2.485920517181526 63356.196520102756
0.0007830911901081916 2.479453761123704 63191.38470700767
0.0007854714064914991 2.4727880279564105 63021.50176120198
0.0007878516228748069 2.46582382912491 62844.01211633036
0.0007902318392581144 2.4585611646292023 62658.91577239282
0.0007926120556414219 2.4511990115787587 62471.28386209996
0.0007949922720247296 2.4436378814188435 62278.580819096474
0.0007973724884080371 2.435977262704193 62083.34220973769
0.0007997527047913446 2.428316643989542 61888.10360037892
0.0008021329211746521 2.420556536720156 61690.32942466482
0.0008045131375579598 2.412796429450769 61492.555248950724
0.0008068933539412673 2.4052352992908546 61299.85220594726
0.0008092735703245749 2.3976741691309393 61107.14916294379
0.0008116537867078825 2.390411504635231 60922.05281900624
0.0008140340030911901 2.3832483286942594 60739.492041424004
0.0008164142194744976 2.3763836184174942 60564.537962907685
0.0008187944358578053 2.369817373804936 60397.19058345729
0.0008211746522411128 2.3636490834113215 60239.985469428146
0.0008235548686244203 2.357779258681914 60090.38705446492
0.0008259350850077278 2.352406876726185 59953.46647127825
0.0008283153013910355 2.347432448989399 59826.688153512805
0.000830695517774343 2.342955464026291 59712.587667523905
0.0008330757341576506 2.3389759218368624 59611.165013311555
0.0008354559505409583 2.335493822421112 59522.420190875746
0.0008378361669242659 2.33250916577904 59446.35320021647
0.0008402163833075734 2.330121440465383 59385.49960768907
0.0008425965996908811 2.328231157925404 59337.32384693819
0.0008449768160741886 2.326838318159104 59301.82591796387
0.0008473570324574961 2.3260424097212185 59281.54138712141
0.0008497372488408036 2.3258434326117468 59276.47025441078
0.0008521174652241113 2.3260424097212185 59281.54138712141
0.0008544976816074188 2.326738829604368 59299.29035160854
0.0008568778979907263 2.327932692261197 59329.717147872274
0.000859258114374034 2.3296239976917046 59372.82177591253
0.0008616383307573415 2.3317132573411548 59426.06866937401
0.0008640185471406491 2.3341009826548116 59486.9222619014
0.0008663987635239566 2.3368866621874123 59557.91811985007
0.0008687789799072643 2.3399708073842196 59636.520676864646
0.0008711591962905718 2.3432539296904986 59720.19436658984
0.0008735394126738793 2.3468355176609847 59811.47475538095
0.000875919629057187 2.3506160827409417 59907.82627688269
0.0008782998454404946 2.3544961363756354 60006.713364739735
0.000880680061823802 2.358475678565064 60108.136018952086
0.0008830602782071098 2.3625547093092285 60212.09423951975
0.0008854404945904173 2.3666337400533934 60316.05246008742
0.0008878207109737248 2.370812259352294 60422.546247010396
0.0008902009273570324 2.374791801541723 60523.968901222746
0.00089258114374034 2.3788708322858874 60627.9271217904
0.0008949613601236476 2.3827508859205806 60726.814209647455
0.0008973415765069551 2.3865314510005384 60823.165731149194
0.0008997217928902628 2.39021252752576 60916.981686295614
0.0009021020092735703 2.393794115496246 61008.262075086735
0.0009044822256568778 2.397077237802525 61091.93576481193
0.0009068624420401853 2.400260871554068 61173.07388818181
0.000909242658423493 2.40324552819614 61249.14087884108
0.0009116228748068005 2.40603120772874 61320.13673678972
0.0009140030911901081 2.408717398706605 61388.59702838307
0.0009163833075734157 2.411105124020262 61449.45062091049
0.0009187635239567233 2.413393360779184 61507.768647082594
0.0009211437403400308 2.415482620428634 61561.01554054409
0.0009235239567233386 2.4173729029686126 61609.191301294944
0.0009259041731066461 2.4191636969538557 61654.83149569051
0.0009282843894899536 2.420855002384363 61697.93612373075
0.0009306646058732611 2.422347330705399 61735.96961906038
0.0009330448222565688 2.423839659026435 61774.00311439003
0.0009354250386398763 2.425133010237999 61806.965477009035
0.0009378052550231838 2.426525850004299 61842.463405983355
0.0009401854714064915 2.4277197126611276 61872.89020224706
0.000942565687789799 2.4290130638726923 61905.85256486609
0.0009449459041731066 2.4303064150842566 61938.81492748509
0.0009473261205564141 2.4315997662958213 61971.77729010412
0.0009497063369397218 2.432893117507385 62004.73965272312
0.0009520865533230293 2.4342859572736857 62040.23758169745
0.0009544667697063368 2.4357782855947216 62078.27107702709
0.0009568469860896445 2.4372706139157576 62116.30457235673
0.000959227202472952 2.4389619193462644 62159.40920039696
0.0009616074188562595 2.4406532247767716 62202.5138284372
0.0009639876352395672 2.442444018762015 62248.15402283279
0.0009663678516228747 2.4443343013019936 62296.32978358364
0.0009687480680061824 2.446324072396708 62347.04111068982
0.0009711282843894899 2.448413332046158 62400.28800415131
0.0009735085007727976 2.4506020802503445 62456.07046396811
0.0009758887171561051 2.452890317009266 62514.388490140205
0.0009782689335394125 2.4550790652134515 62570.17094995699
0.0009806491499227202 2.4574667905271093 62631.02454248442
0.0009830293663060277 2.4597550272860307 62689.34256865652
0.0009854095826893354 2.4620432640449526 62747.66059482863
0.0009877897990726429 2.464331500803874 62805.97862100072
0.0009901700154559506 2.4666197375627954 62864.29664717282
0.000992550231839258 2.4687089972122456 62917.5435406343
0.0009949304482225656 2.4706987683069603 62968.25486774049
0.0009973106646058733 2.4725890508469393 63016.43062849137
0.0009996908809891808 2.4742803562774465 63059.53525653161
0.0010020710973724883 2.475872173153218 63100.10431821655
0.001004451313755796 2.4771655243647825 63133.06668083557
0.0010068315301391035 2.4781604099121397 63158.422344388666
0.001009211746522411 2.478956318350025 63178.706875231124
0.0010115919629057185 2.479453761123704 63191.38470700767
0.0010139721792890263 2.4796527382331757 63196.45583971829
0.0010163523956723338 2.479453761123704 63191.38470700767
0.0010187326120556413 2.478956318350025 63178.706875231124
0.001021112828438949 2.4780609213574043 63155.88677803336
0.0010234930448222565 2.4767675701458396 63122.924415414345
0.001025873261205564 2.475175753270068 63082.35535372939
0.0010282534775888717 2.4731859821753535 63031.64402662321
0.0010306336939721792 2.470798256861696 62970.790434095805
0.0010330139103554867 2.4681120658838314 62902.33014250247
0.0010353941267387944 2.465027920687024 62823.72758548789
0.001037774343122102 2.461545821271274 62734.982763052096
0.0010401545595054096 2.4577652561913164 62638.63124155034
0.0010425347758887171 2.4536862254471514 62534.67302098268
0.0010449149922720248 2.44930872903878 62423.10810134909
0.0010472952086553323 2.4447322555209365 62306.47204900488
0.0010496754250386398 2.439857316338886 62182.22929759474
0.0010520556414219473 2.4348828886021 62055.4509798293
0.001054435857805255 2.4297094837558424 61923.60152935324
0.0010568160741885625 2.424337101800113 61786.68094616656
0.00105919629057187 2.418964719844384 61649.76036297988
0.0010615765069551778 2.4135923378886552 61512.83977979322
0.0010639567233384853 2.40812046737819 61373.38363025121
0.0010663369397217928 2.402748085422461 61236.46304706452
0.0010687171561051005 2.397475192021468 61102.07803023318
0.001071097372488408 2.39230178717521 60970.22857975711
0.0010734775888717155 2.387327359438424 60843.45026199165
0.001075857805255023 2.3825519088111093 60721.74307693683
0.0010782380216383307 2.377975435293266 60605.107024592624
0.0010806182380216382 2.37369742743963 60496.07767131434
0.0010829984544049457 2.3697178852502008 60394.65501710199
0.0010853786707882534 2.3661362972797146 60303.37462831087
0.001087758887171561 2.362853174973436 60219.70093858569
0.0010901391035548686 2.3599680068861 60146.16951428171
0.0010925193199381761 2.3574807930177073 60082.78035539901
0.0010948995363214838 2.355391533368257 60029.53346193752
0.0010972797527047913 2.353799716492485 59988.96440025257
0.0010996599690880988 2.3525063652809206 59956.00203763356
0.0011020401854714066 2.3517104568430347 59935.71750679108
0.001104420401854714 2.3512130140693563 59923.03967501454
0.0011068006182380216 2.3512130140693563 59923.03967501454
0.0011091808346213293 2.3515114797335634 59930.64637408046
0.0011115610510046368 2.3522078996167135 59948.39533856763
0.0011139412673879443 2.3532027851640707 59973.75100212072
0.0011163214837712518 2.354595624930371 60009.24893109505
0.0011187017001545595 2.3560879532514067 60047.28242642468
0.001121081916537867 2.3579782357913857 60095.45818717555
0.0011234621329211745 2.3599680068861 60146.16951428171
0.0011258423493044822 2.362156755090286 60201.95197409852
0.0011282225656877897 2.3644449918492074 60260.270000270626
0.0011306027820710972 2.366832717162865 60321.12359279804
0.001132982998454405 2.3692204424765224 60381.97718532544
0.0011353632148377124 2.3716081677901797 60442.83077785286
0.00113774343122102 2.373995893103837 60503.684370380266
0.0011401236476043276 2.376284129862759 60562.00239655237
0.0011425038639876351 2.3784728780669444 60617.784856369166
0.0011448840803709428 2.3805621377163946 60671.03174983066
0.0011472642967542503 2.3824524202563735 60719.20751058153
0.001149644513137558 2.3841437256868807 60762.31213862178
0.0011520247295208656 2.3855365654531813 60797.8100675961
0.001154404945904173 2.3867304281100097 60828.236863859805
